Line No.  LEXEME    (TOKEN-TYPE) 	ATTRIBUTE 

425       mod       	32  (MOD)     	3        ( mulop )
425       (         	140 (OPN_PAR) 	0        ( ( )
426       fever     	42  (ID)      	6560648  ( id )
426       <>        	30  (NEQ)     	1        ( relop )
426       mutton    	42  (ID)      	6561720  ( id )
426       )         	145 (CLS_PAR) 	0        ( ) )
426       mod       	32  (MOD)     	3        ( mulop )
426       (         	140 (OPN_PAR) 	0        ( ( )
426       erecting  	42  (ID)      	6563160  ( id )
426       +         	999 (PLUS)    	0        ( + )
426       focal     	42  (ID)      	6564232  ( id )
426       and       	32  (AND)     	4        ( mulop )
426       maid      	42  (ID)      	6565304  ( id )
426       )         	145 (CLS_PAR) 	0        ( ) )
426       or        	31  (OR)      	2        ( addop )
426       2.1       	45  (REAL)    	2        ( num )
426       *         	32  (TIMES)   	0        ( mulop )
426       Renoir    	42  (ID)      	6566928  ( id )
426       [         	120 (OPN_BRAC) 	0        ( [ )
427       Thomson   	42  (ID)      	6568000  ( id )
427       mod       	32  (MOD)     	3        ( mulop )
427       2611.393e87 	45  (REAL)    	1        ( num )
427       =         	30  (EQ)      	0        ( relop )
427       Ovid      	42  (ID)      	6569440  ( id )
427       and       	32  (AND)     	4        ( mulop )
427       wraps     	42  (ID)      	6570512  ( id )
427       /         	32  (DIVIDE)  	1        ( mulop )
427       not       	13  (NOT)     	0        ( not )
427       greases   	42  (ID)      	6571768  ( id )
427       ]         	130 (CLS_BRAC) 	0        ( ] )
427       +         	999 (PLUS)    	0        ( + )
427       (         	140 (OPN_PAR) 	0        ( ( )
427       not       	13  (NOT)     	0        ( not )
428       dictating 	42  (ID)      	6573392  ( id )
428       =         	30  (EQ)      	0        ( relop )
428       clowning  	42  (ID)      	6574464  ( id )
428       and       	32  (AND)     	4        ( mulop )
428       cages     	42  (ID)      	6575536  ( id )
428       and       	32  (AND)     	4        ( mulop )
428       pertain   	42  (ID)      	6576608  ( id )
428       div       	32  (DIV)     	2        ( mulop )
428       (         	140 (OPN_PAR) 	0        ( ( )
428       getters   	42  (ID)      	6577864  ( id )
428       =         	30  (EQ)      	0        ( relop )
428       backstitch 	42  (ID)      	6578936  ( id )
429       )         	145 (CLS_PAR) 	0        ( ) )
429       )         	145 (CLS_PAR) 	0        ( ) )
429       -         	31  (MINUS)   	1        ( addop )
429       furiously 	42  (ID)      	6580376  ( id )
429       [         	120 (OPN_BRAC) 	0        ( [ )
429       proximal  	42  (ID)      	6581448  ( id )
429       or        	31  (OR)      	2        ( addop )
429       diagrams  	42  (ID)      	6582520  ( id )
429       div       	32  (DIV)     	2        ( mulop )
429       darns     	42  (ID)      	6583592  ( id )
429       and       	32  (AND)     	4        ( mulop )
429       24.92e3   	45  (REAL)    	1        ( num )
429       or        	31  (OR)      	2        ( addop )
429       vowed     	42  (ID)      	6585032  ( id )
430       mod       	32  (MOD)     	3        ( mulop )
430       labs      	42  (ID)      	6586104  ( id )
430       div       	32  (DIV)     	2        ( mulop )
430       hill      	42  (ID)      	6587176  ( id )
430       [         	120 (OPN_BRAC) 	0        ( [ )
430       Swinburne 	42  (ID)      	6588248  ( id )
430       ]         	130 (CLS_BRAC) 	0        ( ] )
430       /         	32  (DIVIDE)  	1        ( mulop )
430       not       	13  (NOT)     	0        ( not )
430       caliber   	42  (ID)      	6589688  ( id )
430       ]         	130 (CLS_BRAC) 	0        ( ] )
430       *         	32  (TIMES)   	0        ( mulop )
430       not       	13  (NOT)     	0        ( not )
430       (         	140 (OPN_PAR) 	0        ( ( )
430       9416.062  	45  (REAL)    	2        ( num )
430       and       	32  (AND)     	4        ( mulop )
431       447.46    	45  (REAL)    	2        ( num )
431       =         	30  (EQ)      	0        ( relop )
431       folksy    	42  (ID)      	6592048  ( id )
431       [         	120 (OPN_BRAC) 	0        ( [ )
431       sue       	42  (ID)      	6593120  ( id )
431       ]         	130 (CLS_BRAC) 	0        ( ] )
431       and       	32  (AND)     	4        ( mulop )
431       not       	13  (NOT)     	0        ( not )
431       1693.0296e3 	45  (REAL)    	1        ( num )
431       )         	145 (CLS_PAR) 	0        ( ) )
431       =         	30  (EQ)      	0        ( relop )
431       (         	140 (OPN_PAR) 	0        ( ( )
431       megawatt  	42  (ID)      	6595296  ( id )
431       or        	31  (OR)      	2        ( addop )
432       courtesan 	42  (ID)      	6596368  ( id )
432       )         	145 (CLS_PAR) 	0        ( ) )
432       -         	31  (MINUS)   	1        ( addop )
432       (         	140 (OPN_PAR) 	0        ( ( )
432       intention 	42  (ID)      	6597808  ( id )
432       )         	145 (CLS_PAR) 	0        ( ) )
432       div       	32  (DIV)     	2        ( mulop )
432       injected  	42  (ID)      	6599064  ( id )
432       div       	32  (DIV)     	2        ( mulop )
432       monotone  	42  (ID)      	6600136  ( id )
432       [         	120 (OPN_BRAC) 	0        ( [ )
432       board     	42  (ID)      	6601208  ( id )
432       ]         	130 (CLS_BRAC) 	0        ( ] )
432       and       	32  (AND)     	4        ( mulop )
433       cringed   	42  (ID)      	6602464  ( id )
433       [         	120 (OPN_BRAC) 	0        ( [ )
433       augur     	42  (ID)      	6603536  ( id )
433       *         	32  (TIMES)   	0        ( mulop )
433       searching 	42  (ID)      	6604608  ( id )
433       >         	30  (GTHEN)   	5        ( relop )
433       frowned   	42  (ID)      	6605680  ( id )
433       -         	31  (MINUS)   	1        ( addop )
433       equalized 	42  (ID)      	6606752  ( id )
433       +         	999 (PLUS)    	0        ( + )
433       lobster   	42  (ID)      	6607824  ( id )
433       ]         	130 (CLS_BRAC) 	0        ( ] )
433       or        	31  (OR)      	2        ( addop )
433       (         	140 (OPN_PAR) 	0        ( ( )
434       sweet     	42  (ID)      	6609264  ( id )
434       <=        	30  (LEQTHEN) 	3        ( relop )
434       subversion 	42  (ID)      	6610336  ( id )
434       )         	145 (CLS_PAR) 	0        ( ) )
434       mod       	32  (MOD)     	3        ( mulop )
434       options   	42  (ID)      	6611592  ( id )
434       -         	31  (MINUS)   	1        ( addop )
434       humidifies 	42  (ID)      	6612664  ( id )
434       -         	31  (MINUS)   	1        ( addop )
434       handcuffed 	42  (ID)      	6613736  ( id )
434       )         	145 (CLS_PAR) 	0        ( ) )
434       or        	31  (OR)      	2        ( addop )
435       analogy   	42  (ID)      	6614992  ( id )
435       *         	32  (TIMES)   	0        ( mulop )
435       not       	13  (NOT)     	0        ( not )
435       627.8     	45  (REAL)    	2        ( num )
435       -         	31  (MINUS)   	1        ( addop )
435       0         	45  (INT)     	0        ( num )
435       /         	32  (DIVIDE)  	1        ( mulop )
435       prostitute 	42  (ID)      	6616984  ( id )
435       [         	120 (OPN_BRAC) 	0        ( [ )
435       not       	13  (NOT)     	0        ( not )
435       hypnotic  	42  (ID)      	6618240  ( id )
435       [         	120 (OPN_BRAC) 	0        ( [ )
435       delegates 	42  (ID)      	6619312  ( id )
435       ]         	130 (CLS_BRAC) 	0        ( ] )
435       mod       	32  (MOD)     	3        ( mulop )
436       Hera      	42  (ID)      	6620568  ( id )
436       and       	32  (AND)     	4        ( mulop )
436       not       	13  (NOT)     	0        ( not )
436       abduct    	42  (ID)      	6621824  ( id )
436       [         	120 (OPN_BRAC) 	0        ( [ )
436       undertakes 	42  (ID)      	6622896  ( id )
436       -         	31  (MINUS)   	1        ( addop )
436       lenient   	42  (ID)      	6623968  ( id )
436       <>        	30  (NEQ)     	1        ( relop )
436       actinium  	42  (ID)      	6625040  ( id )
436       +         	999 (PLUS)    	0        ( + )
436       hey       	42  (ID)      	6626112  ( id )
436       ]         	130 (CLS_BRAC) 	0        ( ] )
436       div       	32  (DIV)     	2        ( mulop )
437       53.62e33  	45  (REAL)    	1        ( num )
437       div       	32  (DIV)     	2        ( mulop )
437       0         	45  (INT)     	0        ( num )
437       -         	31  (MINUS)   	1        ( addop )
437       not       	13  (NOT)     	0        ( not )
437       not       	13  (NOT)     	0        ( not )
437       drinkable 	42  (ID)      	6628472  ( id )
437       and       	32  (AND)     	4        ( mulop )
437       degrees   	42  (ID)      	6629544  ( id )
437       and       	32  (AND)     	4        ( mulop )
437       scarce    	42  (ID)      	4364120  ( id )
437       [         	120 (OPN_BRAC) 	0        ( [ )
437       swells    	42  (ID)      	6630984  ( id )
437       and       	32  (AND)     	4        ( mulop )
438       trappings 	42  (ID)      	6632056  ( id )
438       ]         	130 (CLS_BRAC) 	0        ( ] )
438       div       	32  (DIV)     	2        ( mulop )
438       not       	13  (NOT)     	0        ( not )
438       not       	13  (NOT)     	0        ( not )
438       9367.1e4  	45  (REAL)    	1        ( num )
438       mod       	32  (MOD)     	3        ( mulop )
438       (         	140 (OPN_PAR) 	0        ( ( )
438       lifeboat  	42  (ID)      	6634232  ( id )
438       +         	999 (PLUS)    	0        ( + )
438       dimming   	42  (ID)      	4043928  ( id )
438       -         	31  (MINUS)   	1        ( addop )
438       dismissals 	42  (ID)      	6635672  ( id )
439       or        	31  (OR)      	2        ( addop )
439       appanage  	42  (ID)      	6636744  ( id )
439       *         	32  (TIMES)   	0        ( mulop )
439       punctures 	42  (ID)      	6637816  ( id )
439       /         	32  (DIVIDE)  	1        ( mulop )
439       (         	140 (OPN_PAR) 	0        ( ( )
439       dizzy     	42  (ID)      	6639072  ( id )
439       )         	145 (CLS_PAR) 	0        ( ) )
439       +         	999 (PLUS)    	0        ( + )
439       blanking  	42  (ID)      	6640328  ( id )
439       [         	120 (OPN_BRAC) 	0        ( [ )
439       streetcar 	42  (ID)      	6641400  ( id )
439       ]         	130 (CLS_BRAC) 	0        ( ] )
439       )         	145 (CLS_PAR) 	0        ( ) )
439       *         	32  (TIMES)   	0        ( mulop )
440       251.72e63 	45  (REAL)    	1        ( num )
440       ]         	130 (CLS_BRAC) 	0        ( ] )
440       div       	32  (DIV)     	2        ( mulop )
440       frisked   	42  (ID)      	6203656  ( id )
440       [         	120 (OPN_BRAC) 	0        ( [ )
440       4         	45  (INT)     	0        ( num )
440       /         	32  (DIVIDE)  	1        ( mulop )
440       (         	140 (OPN_PAR) 	0        ( ( )
440       (         	140 (OPN_PAR) 	0        ( ( )
440       quaint    	42  (ID)      	6644496  ( id )
440       )         	145 (CLS_PAR) 	0        ( ) )
440       mod       	32  (MOD)     	3        ( mulop )
440       Tanganyika 	42  (ID)      	6645752  ( id )
440       or        	31  (OR)      	2        ( addop )
440       agitate   	42  (ID)      	6646824  ( id )
440       [         	120 (OPN_BRAC) 	0        ( [ )
441       breading  	42  (ID)      	6647896  ( id )
441       +         	999 (PLUS)    	0        ( + )
441       met       	42  (ID)      	6648968  ( id )
441       ]         	130 (CLS_BRAC) 	0        ( ] )
441       div       	32  (DIV)     	2        ( mulop )
441       (         	140 (OPN_PAR) 	0        ( ( )
441       warred    	42  (ID)      	6650408  ( id )
441       -         	31  (MINUS)   	1        ( addop )
441       urns      	42  (ID)      	6651480  ( id )
441       and       	32  (AND)     	4        ( mulop )
441       harsh     	42  (ID)      	6652552  ( id )
441       )         	145 (CLS_PAR) 	0        ( ) )
441       )         	145 (CLS_PAR) 	0        ( ) )
441       <>        	30  (NEQ)     	1        ( relop )
441       not       	13  (NOT)     	0        ( not )
441       sulky     	42  (ID)      	6654176  ( id )
441       ]         	130 (CLS_BRAC) 	0        ( ] )
441       mod       	32  (MOD)     	3        ( mulop )
442       not       	13  (NOT)     	0        ( not )
442       (         	140 (OPN_PAR) 	0        ( ( )
442       not       	13  (NOT)     	0        ( not )
442       not       	13  (NOT)     	0        ( not )
442       Angelina  	42  (ID)      	6656168  ( id )
442       +         	999 (PLUS)    	0        ( + )
442       not       	13  (NOT)     	0        ( not )
442       not       	13  (NOT)     	0        ( not )
442       parley    	42  (ID)      	6657608  ( id )
442       [         	120 (OPN_BRAC) 	0        ( [ )
442       fallacious 	42  (ID)      	6658680  ( id )
442       div       	32  (DIV)     	2        ( mulop )
442       molest    	42  (ID)      	6659752  ( id )
442       [         	120 (OPN_BRAC) 	0        ( [ )
443       mitigative 	42  (ID)      	6660824  ( id )
443       =         	30  (EQ)      	0        ( relop )
443       beech     	42  (ID)      	6661896  ( id )
443       ]         	130 (CLS_BRAC) 	0        ( ] )
443       <=        	30  (LEQTHEN) 	3        ( relop )
443       not       	13  (NOT)     	0        ( not )
443       awaiting  	42  (ID)      	6663336  ( id )
443       div       	32  (DIV)     	2        ( mulop )
443       unopened  	42  (ID)      	6664408  ( id )
443       [         	120 (OPN_BRAC) 	0        ( [ )
443       Guiana    	42  (ID)      	6665480  ( id )
443       ]         	130 (CLS_BRAC) 	0        ( ] )
443       ]         	130 (CLS_BRAC) 	0        ( ] )
443       )         	145 (CLS_PAR) 	0        ( ) )
443       <         	30  (LTHEN)   	2        ( relop )
444       straits   	42  (ID)      	6667104  ( id )
444       [         	120 (OPN_BRAC) 	0        ( [ )
444       (         	140 (OPN_PAR) 	0        ( ( )
444       86.9e1    	45  (REAL)    	1        ( num )
444       div       	32  (DIV)     	2        ( mulop )
444       not       	13  (NOT)     	0        ( not )
444       parallel  	42  (ID)      	6668912  ( id )
444       [         	120 (OPN_BRAC) 	0        ( [ )
444       exception 	42  (ID)      	6669984  ( id )
444       ]         	130 (CLS_BRAC) 	0        ( ] )
444       and       	32  (AND)     	4        ( mulop )
444       investors 	42  (ID)      	6671240  ( id )
444       div       	32  (DIV)     	2        ( mulop )
445       Ozarks    	42  (ID)      	6672312  ( id )
445       )         	145 (CLS_PAR) 	0        ( ) )
445       or        	31  (OR)      	2        ( addop )
